symbol,entry_time,entry_price,stake,amount,score,layers,max_rate,peak_profit_pct,signal_tag,exit_time,exit_price,exit_reason,profit_pct,net_profit_usd,hold_hours
ARIA_USDT,2026-06-29 11:10:00+00:00,0.02729,1.0,36.57017222425797,107.12706153189829,"(True, False, False)",0.02797,2.4917552216929284,v4_l100,2026-06-29 23:10:00+00:00,0.02638,stale_half_day,-3.3345547819714096,-0.035278856724074714,12.0
FUN_USDT,2026-06-27 19:45:00+00:00,0.02229,1.0,44.773441004934945,53.07794302434072,"(True, False, False)",0.0262,17.541498429789144,v4_l100,2026-06-30 00:25:00+00:00,0.02332,medium_2d,4.620906235980258,0.0441166442350831,52.666666666666664
FARTCOIN_USDT,2026-06-29 03:10:00+00:00,0.13926,1.0,7.166451242280626,168.47331075672906,"(True, False, False)",0.14605,4.875771937383325,v4_l100,2026-06-30 00:25:00+00:00,0.1386,stale_half_day,-0.47393364928909515,-0.006729857819905205,21.25
SLX_USDT,2026-06-29 23:10:00+00:00,0.57731,1.0,1.7287072803173338,127.47863348927989,"(True, False, False)",0.57731,0.0,v4_l100,2026-06-30 00:55:00+00:00,0.52676,stoploss,-8.756127557118356,-0.08938615302004116,1.75
PIEVERSE_USDT,2026-06-29 13:10:00+00:00,0.7743,1.0,1.288906108743381,232.80029629085843,"(True, False, False)",0.7845,1.3173188686555581,v4_l100,2026-06-30 01:10:00+00:00,0.7511,stale_half_day,-2.99625468164794,-0.031902621722846414,12.0
UB_USDT,2026-06-28 00:40:00+00:00,0.0804,1.0,12.412935323383085,166.0560027918189,"(True, False, False)",0.12477,55.18656716417911,v4_l100,2026-06-30 02:10:00+00:00,0.11441,pullback_exit,42.30099502487562,0.4201639303482585,49.5
TROLL_USDT,2026-06-29 17:10:00+00:00,0.053,1.0,18.830188679245282,183.77195582640522,"(True, False, False)",0.05716,7.849056603773592,v4_l100,2026-06-30 03:20:00+00:00,0.05023,dud_early,-5.226415094339626,-0.05415962264150953,10.166666666666666
VELVET_USDT,2026-06-30 05:10:00+00:00,1.71586,1.0,0.5816325341228306,115.1161679756069,"(True, False, False)",1.74155,1.4972083969554622,v4_l100,2026-06-30 06:50:00+00:00,1.57372,stoploss,-8.283892625272454,-0.08467324840021906,1.6666666666666667
SPX_USDT,2026-06-29 19:10:00+00:00,0.3599,1.0,2.772992497916088,130.9926582741787,"(True, False, False)",0.3627,0.7779938871908932,v4_l100,2026-06-30 07:10:00+00:00,0.3502,stale_half_day,-2.6951931091969956,-0.02889802722978596,12.0
CHZ_USDT,2026-06-29 21:10:00+00:00,0.01905,1.0,52.38845144356955,242.56433833683357,"(True, False, False)",0.019408,1.8792650918635203,v4_l100,2026-06-30 09:15:00+00:00,0.019046,stale_half_day,-0.020997375328086775,-0.002209553805774367,12.083333333333334
ORDI_USDT,2026-06-29 15:10:00+00:00,3.678,1.0,0.2713431212615552,219.02813753611588,"(True, False, False)",4.346,18.162044589450794,v4_l100,2026-06-30 09:30:00+00:00,3.664,stale_half_day,-0.38064165307231623,-0.005798803697661614,18.333333333333332
